,text,label,Stocks,Earnings Report,Company/Stock Evaluation,Market Info
6713,"STOCKS AT THE CLOSE: 
- Dow down down 0.09% 
- Nasdaq down 0.11% 
- S&P down 0.07% https://t.co/7L7WyRWDsE",0,0.7718387285832881,0.0,0.0,0.22816127141671194
6714,"STOCKS AT THE CLOSE:
- Dow down 0.15% 
- Nasdaq down 0.33% 
- S&P down 0.18% https://t.co/0eNL2UOd9a",0,0.4878839811956405,0.0,0.0,0.5121160188043594
6715,"STOCKS AT THE OPEN:
-Dow down 0.36%
-Nasdaq down 0.27% 
-S&P down 0.22% https://t.co/aFoTHH40Ef",0,0.9259344463474677,0.0,0.0,0.07406555365253234
6716,Stocks close lower after trade creates choppy session https://t.co/hPyxj3JKNg by @heidi_chung https://t.co/NKyMcIcpE2,0,0.9687839101863318,0.0,0.0,0.031216089813668125
6717,Stocks close mostly lower on earnings concerns,0,0.7352119704918382,0.0,0.0,0.2647880295081619
6718,"Stocks face 50% odds of correction in 2020, Vanguard’s Davis says",0,0.6843044872796517,0.0,0.0,0.31569551272034835
6719,Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener… https://t.co/RlFBEx234I,0,0.623599032790842,0.0,0.0,0.37640096720915805
6720,Stocks give up gains. Experts weigh in on the state of the market (via @TradingNation) https://t.co/oC0O8aXDeR,0,1.0,0.0,0.0,0.0
6721,"Stocks have given back most of their gains, and the Nasdaq has turned negative https://t.co/sXyTbUf0jW",0,0.7042902918362183,0.15695354821355081,0.02155103017496801,0.11720512977526287
6722,"STOCKS NOW: 
- Dow down 432.22 points 
- Nasdaq down 111.22 
- S&P down 43.90 https://t.co/lJ1NdTRaQH",0,0.6180530268469039,0.0,0.0,0.38194697315309606
6723,Stocks open lower amid fears of trade impasse,0,0.8949835535250704,0.0,0.0,0.10501644647492958
6724,Stocks open slightly lower as investors parse trade news,0,0.7684388087390945,0.0,0.0,0.23156119126090552
6725,Stocks open slightly lower as investors remain uncertain on trade deal,0,1.0,0.0,0.0,0.0
6726,Stocks poised to pause record run,0,0.006578703476420314,0.0,0.0,0.9934212965235796
6727,Stocks retreat from records at the open after jobs report,0,0.08547703759177634,0.0,0.0133973586045987,0.9011256038036249
6728,Stocks squeeze out gains Friday as investors don't fully buy China trade deal,0,0.20595421670974756,0.0,0.0,0.7940457832902524
6729,Stocks Suffer 'Shocking' Down Week As Fed Balance Sheet Unexpectedly Shrinks https://t.co/bspsRi3Wow,0,0.2626007501004085,0.0,0.007739848936110287,0.7296594009634813
6730,Stocks wobble in early trade; energy pulls back,0,0.46958286934644794,0.0,0.0,0.530417130653552
6731,"Stocks, Bonds, & Dollar Stumble As Traders Reach 'Peak FOMO' https://t.co/P9454JXHmT",0,0.0,0.0,0.0,1.0
6732,Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener… https://t.co/PDK1Scf0jM,0,0.010246936722847202,0.0,0.0,0.9897530632771527
6733,"The #market is seeing strong #tax-loss selling.
#Investors who focus on price action are worried.… https://t.co/g677b3iuwY",0,0.17524902824882976,0.05237700400178075,0.026866299067024292,0.7455076686823652
6734,"The Dow closed 26 points lower today, or 0.1%, after it was up over 900 points earlier in the trading session",0,0.6781497986990167,0.0,0.0,0.32185020130098324
6735,The Dow just gave up nearly all of its 940-point gain as stock-market rally stumbles headed into the close https://t.co/NHS6o1CYRp,0,0.4141287652104667,0.07559896649014883,0.002298688542647306,0.5079735797567373
6736,"The last time Chinese stocks performed this poorly, the country was in the middle of a massive market meltdown https://t.co/Kzt3Uj0m4Y",0,0.7864580358572636,0.0,0.0,0.21354196414273643
6737,The sky is falling as the entire cryptocurrency market crashes,0,0.9211405275402351,0.0,0.0,0.07885947245976495
6738,Trade fears have produced yet another pop in the VIX index.  https://t.co/Wf3nY2LLE5,0,0.9543481744375825,0.0,0.0,0.04565182556241743
6739,U.S. equities pared gains after climbing to fresh records as investors digested the latest views from Federal Reser... https://t.co/y5x69xFQ8h,0,1.0,0.0,0.0,0.0
6740,U.S. stock futures fall on worries over China trade talks,0,0.328634635351301,0.0,0.0,0.671365364648699
6741,U.S. stock market opens lower after hotter-than-expected jobs report,0,0.0,0.00020418492281015167,0.15421100592633818,0.8455848091508518
6742,U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,0,0.0,0.0,0.0,1.0
6743,"U.S. Stocks Give Back Gains, End Modestly Lower #SP500 #index #MarketScreener https://t.co/Y5UaaU0lic https://t.co/sduR7dQRz9",0,0.1648844206592002,0.0,0.02247236467991233,0.8126432146608875
6744,U.S. stocks open lower https://t.co/0thvjPaMlT https://t.co/ha4HDhORNu,0,0.40383713192440324,0.0,0.012140197003029108,0.5840226710725677
6745,U.S. Stocks Waver as Viral Outbreak Claims More Lives #SP500 #index #MarketScreener https://t.co/SAEACBG0T4 https://t.co/rhtcDXMMPP,0,0.0,0.0,0.0,1.0
6746,Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener https://t.co/dGuVTnCzb8 https://t.co/qyNKGCoLAq,0,0.10463911299493758,0.0,0.009944518578021864,0.8854163684270405
6747,Virus uncertainty weighs on global shares - NEWS.com.au,0,0.0,0.0,0.0,1.0
6748,VIX Warns Of Imminent Market Correction,0,0.016311251695002412,0.4305135963142271,0.0798674035884709,0.4733077484022996
6749,Volatility made its appearance today as the Dow gave up a 1000-point rally. The volatility sword cuts both ways.,0,0.04186428585555841,0.3636934222031342,0.06501344420228156,0.5294288477390259
6750,Wall St. volatility raises fears of another selloff #Samp;P500 #economy #MarketScreener https://t.co/j4Jebb8qvW https://t.co/itcItsWEb1,0,0.04571584545581806,0.0696091530465668,0.0,0.8846750014976151
6751,Wall Street has slammed the brakes on one of 2019’s hottest stock-market funds https://t.co/lHTtGqt4hJ,0,0.034386903791436545,0.0,0.0,0.9656130962085635
6752,Wall Street pulls back from record highs after four-day rally,0,0.15613475437337934,0.0,0.0,0.8438652456266207
6753,Wall Street slips as investors look for concrete details on trade deal,0,0.0,0.0,0.0,1.0
6754,Wall Street slips from record highs after jobs report,0,0.0,0.0,0.0,1.0
6755,Wall Street slips from record highs at open after jobs report,0,0.051678146563478966,0.0,0.0,0.948321853436521
6756,Wall Street Warnings Get Louder Now the Everything Rally Is Back,0,0.0,0.0,0.0,1.0
6757,WATCH: Dow drops 500 points as worries grow about the economic impact of the coronavirus. https://t.co/99uEAXIHI7,0,0.0,0.0,0.0,1.0
6758,"Weekend Review, 11/24: Confirmed Uptrend

Both major indexes are down for the week, breaking 7 consecutive up weeks… https://t.co/k04JSxx56R",0,0.005238674984275655,0.0,0.0,0.9947613250157245
6759,Why this bull market may have no teeth left,0,0.005238674984275655,0.0,0.0,0.9947613250157245
6760,"With China Markets Set To Re-Open, US Traders Are Ignoring Two ""Blatantly Obvious"" Issues https://t.co/PKyJYckZNo",0,0.0,0.0,0.0,1.0
6761,Cotton futures are trading at their lowest levels since 2010 as the virus forces clothing retailers to shut stores.… https://t.co/OvWpD5EPis,0,0.992241802029794,0.0,0.0,0.007758197970206064
6762,"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% https://t.co/Z2UYTyWAwU",1,0.0,0.0,0.026665200722703744,0.9733347992772963
6763,"$SUMRX: Asian Markets Close: Nikkei +2.0%, Hang Seng +2.1%, Shanghai +2.1% https://t.co/36MDQpNDxz",1,0.02499223803011856,0.0,0.025573365207299803,0.9494343967625816
6764,"$SUMRX: European Markets Update: DAX +0.5%, FTSE +0.9%, CAC +0.4% https://t.co/nTHSu2EJ0U",1,0.7903607838035503,0.0,0.0,0.20963921619644968
6765,"$SUMRX: European Markets Update: DAX +4.1%, FTSE +3.8%, CAC +3.1% https://t.co/omtaBGt6RV",1,0.019111298348106466,0.0,0.0,0.9808887016518936
6766,$SUMRX: Overnight Summary -- World markets rise following positive trade talk commentary over the weekend https://t.co/cRGN5PEIgX,1,0.20574744985457968,0.0,0.01177680298148138,0.782475747163939
6767,A reason you don't panic with your 401(k) when stocks plunge: The Dow is up 13% from its low https://t.co/DBPMUsCOF3,1,0.4224737174956544,0.0,0.0,0.5775262825043456
6768,Alex Gerko’s XTX Markets more than doubled profits last year https://t.co/bwn5Nld5u1,1,0.1336416001219435,0.005518223644015837,0.029109814849864486,0.8317303613841762
6769,"All major indexes finished the day in the green, as the number of new coronavirus cases in the U.S. appeared to slo… https://t.co/Y8vffZuRWl",1,0.174087328795619,0.0,0.028403344416176445,0.7975093267882046
6770,All major stock indexes have hit record intraday highs on heels of Trump tweets,1,0.004316789325856466,0.0,0.06653446276896137,0.9291487479051822
6771,"And a big thanks to @carlquintanilla on catching the market typo to end them all:

- Dow 654.01 points 
- Nasdaq up… https://t.co/SHXdy0pMc1",1,0.0,0.14055049027529967,0.008641913414302258,0.850807596310398
6772,"Another day, another set of record highs. The S&P 500 closed up 0.6% and the Nasdaq closed up 1%, both reaching all… https://t.co/rlAsF0U3WR",1,0.0026674448343235427,0.004891592446340831,0.14962586618817833,0.8428150965311573
6773,Another new Stock Market Record. Enjoy!,1,0.030131785811666662,0.0017171955475990832,0.1438369534614197,0.8243140651793146
6774,"Another week, another VIX record short. https://t.co/bXYqoCmq26",1,0.0,0.0,0.04802440449353166,0.9519755955064684
6775,"Asia shares bounce, hope for best on U.S.-China trade #economy #MarketScreener https://t.co/j8MxRanCYy https://t.co/WSMCSC8eKo",1,0.0,0.0,0.08333023942639416,0.9166697605736058
6776,"Asia shares bounce, hope for best on U.S.-China trade https://t.co/MLGjF0fTaW https://t.co/FwYANnYwHi",1,0.12064857031433132,0.0,0.0,0.8793514296856687
6777,Asian markets inch up ahead of U.S. jobs report https://t.co/tF3PZEFxc7,1,0.148240475668853,0.0015551200131380765,0.1058941083482205,0.7443102959697885
6778,Asian Shares Jump as Hong Kong Pro-Democracy Candidates Score Major Victory,1,0.03497031429365702,0.09208568312027711,0.0,0.8729440025860659
6779,Asian Shares Mostly Higher; Hang Seng Jumps on Stimulus Expectations,1,0.09184988600393827,0.0,0.0,0.9081501139960617
6780,Asian shares rise as 'phase one' trade deal fans confidence,1,0.7663833490841213,0.0,0.0,0.23361665091587872
6781,Asian Shares Soar Amid Trade Optimism,1,0.06640494907844537,0.0,0.01696652635827365,0.9166285245632809
6782,Averages edges higher https://t.co/LROFMPI1Jy,1,0.02102566010125115,0.0,0.0,0.9789743398987488
6783,Averages soar on hopes of pandemic may be peaking https://t.co/Pg1BnwJs8D,1,0.00542778339210386,0.0,0.0,0.9945722166078961
6784,Averages up more than 5% in afternoon action https://t.co/oWq2PYRzXI,1,0.055364089961160386,0.011396811458271481,0.0,0.9332390985805682
6785,"CEE MARKETS-Forint regains ground before rate meeting, leads FX higher",1,0.11778311225168778,0.0,0.023099810724283777,0.8591170770240284
6786,China tariff cut buoys stocks as investors look beyond virus,1,0.28774952573418233,0.0,0.0,0.7122504742658178
6787,China tariff cut set to power Wall Street to record highs,1,0.27849931785610127,0.0,0.0,0.7215006821438988
6788,"CNBC-TV18 Market Highlights: Sensex ends 163 points higher, Nifty holds 12,100; PSU bank index up 2.6% - CNBCTV18",1,0.2466087775146321,0.0,0.00037606678386318507,0.7530151557015048
6789,"Despite Back-and-Forth Trade News, Market Continues To Grind Higher",1,0.2466087775146321,0.0,0.00037606678386318507,0.7530151557015048
6790,"Dow adds over 1,600 points as investors hope coronavirus cases have peaked https://t.co/fXwSUpuj54",1,0.1957046241715168,0.0,0.0,0.8042953758284832
6791,Dow and S&P 500 open at records as China cuts tariffs,1,0.10233250242131803,0.016043800757220658,0.07839007549635081,0.8032336213251106
6792,"Dow breaks through 28,000 | Calamatta Cuschieri - MaltaToday",1,0.1461886069851173,0.0,0.0,0.8538113930148826
6793,Dow breaks through 28000 - Malta Independent Online,1,0.9232171092967228,0.0,0.0,0.07678289070327707
6794,"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",1,0.24911769403406606,0.0,0.007153758161174521,0.7437285478047594
6795,"Dow futures gain 57 points, or 0.2%; S&P 500 rises 4 points, or 0.1%",1,0.03496222488097966,0.0,0.0,0.9650377751190203
6796,"Dow futures up 73 points, or 0.3%; S&P 500 futures rise 8 points, or 0.2%",1,0.7386108737803918,0.0,0.004756072278606684,0.25663305394100155
6797,"Dow Industrials climbs past 28,000 for first time - Chron",1,0.2530806821327117,0.0,0.02040330786396666,0.7265160100033217
6798,"Dow industrials end around 175 points higher, up 0.6%",1,0.19617808713090767,0.0,0.0,0.8038219128690923
6799,"Dow Industrials Surge About 1,600 Points at Start of Challenging Week #MarriottInternational #Stock #MarketScreener… https://t.co/mmjeUsFgfS",1,0.2656616942550084,0.0,0.0,0.7343383057449915
6800,"Dow Industrials Surge More Than 1,000 Points at Start of Challenging Week #MarriottInternational #Stock… https://t.co/62zC3YwYoy",1,0.16316769214206947,0.0,0.0,0.8368323078579305
6801,Dow Rallies on Signs Coronavirus Pandemic Is Slowing Worldwide https://t.co/9Jg08tQs6j,1,0.28959473389097784,0.0,0.0,0.7104052661090221
6802,"Dow surges 1,000 points #DOWJONES30 #index #MarketScreener https://t.co/O6Hk8BKJuQ https://t.co/T4lJBDELMx",1,0.2748302873063766,0.0,0.0,0.7251697126936234
6803,Dow up 0.2%; S&P 500 rises 0.1%,1,0.0,0.0,0.0,1.0
6804,"Dow up 110 points, 0.4%, at open",1,0.0,0.0,0.0,1.0
6805,"Dow up 121 points, or 0.4%; S&P 500 gains 11 points, or 0.4%",1,0.012197053550915282,0.0,0.05109881281306277,0.9367041336360219
6806,"Dow up 25 points, or 0.1%; Nasdaq up 22 points, or 0.3%",1,0.829478337913938,0.010434191812897857,0.0,0.16008747027316422
6807,"Dow, S&P 500 futures both up around 0.2%",1,0.8782736259828756,0.0,0.0,0.12172637401712437
6808,"Dow, S&P 500 turn positive",1,0.0,0.0,0.0,1.0
6809,"EMERGING MARKETS-Stocks, currencies edge up on hopes of U.S.-China trade pact",1,0.2611288958274912,0.0,0.004494920074111923,0.7343761840983969
6810,European markets soar after Boris Johnson's victory,1,0.3221463174016028,0.0,0.009249387332691993,0.6686042952657052
6811,European shares edge higher amid US-China trade worries,1,0.0695481203059738,0.5748601844027335,0.0,0.35559169529129275
6812,European stocks get boost from Fed dot plot as ECB decision awaits,1,0.9473642950760339,0.0,0.0,0.052635704923966097
6813,European Stocks Jump to Record High  ,1,0.233053160158615,0.0,0.0,0.766946839841385
6814,Financials Up On Signs Of Credit-Market Stability -- Financials Roundup #economy #MarketScreener… https://t.co/gSprQTSbKh,1,0.0007885670014608512,0.0,0.0,0.9992114329985392
6815,"For the week, the S&P rose 0.7%, the Dow is up 0.4%, and the Nasdaq gained 0.9%",1,0.0,0.0,0.012836407318424985,0.987163592681575
6816,FTSE gains 2% after big Tory victory,1,0.039976315596803785,0.0,0.07724981542537397,0.8827738689778222
6817,Futures higher ahead of more Q3 results,1,0.7846114291022332,0.0,0.01115065968138029,0.20423791121638643
6818,Futures point to fresh records for U.S. stocks on Monday,1,0.7144553560799478,0.0,0.0,0.28554464392005224
6819,Futures up https://t.co/diz7v5lmVb,1,0.0,0.0,0.009664891283521299,0.9903351087164787
6820,"Futures, Global Markets Soar For Second Day As Virus Fears Fade, Dollars Slides https://t.co/ORNlxqQtf5",1,0.18918970291016166,0.0,0.02768362819749665,0.7831266688923417
6821,Global Markets: Asian shares rise as 'phase one' trade deal fans confidence,1,0.10750383310567192,0.0,0.0012031887132791517,0.8912929781810488
6822,"Global shares gain, oil rises, but caution lingers on U.S.-China deal",1,0.06043710923548387,0.0,0.0,0.9395628907645162
6823,Global Stocks Gain as China Moves to Boost Intellectual Property Rights #index #MarketScreener… https://t.co/eFfDIA7DkZ,1,0.0,0.0,0.0,1.0
6824,"Goldman says political gridlock to propel stocks in 2020: 'United we fall, divided we rise' https://t.co/RPvJ5SFALC",1,0.2660249193540363,0.0,0.0,0.7339750806459636
6825,Health Care Up As Boost To Risk Appetite Buoys Biotech Cos -- Health Care Roundup #economy #MarketScreener… https://t.co/Xs7bcK9UPj,1,0.0,0.0,0.0,1.0
6826,"'Hope' Vs 'Nope' - Dow Soars 1000 Points As Gold Spikes Near $1,700  https://t.co/gy9Ll5GZmK",1,0.0,0.0,0.0,1.0
6827,JUST IN: The S&P 500 rallies 7% to its highest since March 13 https://t.co/RyoffM2Sy1 https://t.co/hv9Lphk30E,1,0.0,0.0,0.0,1.0
6828,Macau sector rallies off positive trade news,1,0.5590041437789651,0.0,0.0,0.44099585622103477
6829,"Market recovery attempt strengthens, S&P 500 knifes toward next test https://t.co/VOBgwAEKi3",1,0.030798586492988625,0.0,0.007517307170661344,0.96168410633635
6830,Market Volatility Bulletin: Stocks Get A Reprieve With Yet Another 5%+ Up Day. https://t.co/pLO1a4mtB9 #finance #economy #markets,1,0.008672878682653273,0.0,0.0,0.9913271213173467
6831,"Markets may get a boost from cheery Black Friday consumer sentiment, seasonal strength https://t.co/lfeWPLi1Vc",1,0.0,0.0,0.43456654160448693,0.565433458395513
6832,Markets May Rally as Tariff Relief Outshines Trade-Pact Letdown,1,0.9929570182229794,0.0,0.0,0.007042981777020572
6833,Markets rocket back up - POLITICO $SPY https://t.co/C1c55w0G4H,1,0.0835463063951825,0.007009529813824707,0.012643277388788893,0.8968008864022039
6834,"Mexican stocks rose as pledges by U.S. lawmakers to swiftly approve a new trade deal between the U.S., Mexico and C… https://t.co/POBdbNIQO1",1,0.0835463063951825,0.007009529813824707,0.012643277388788893,0.8968008864022039
6835,Mid-Afternoon Market Update: NASDAQ Rises Over 2%; Myomo Shares Spike Higher,1,0.30071620038732266,0.0,0.008004151193833684,0.6912796484188437
6836,"Mid-Morning Market Update: Markets Open Higher; Schwab, TD Ameritrade Confirm $26B Merger",1,0.2087518885470442,0.0,0.0,0.7912481114529558
6837,Money market inflows beat long-term inflows last month - Morningstar,1,0.16858780430649933,0.0,0.047406754180815434,0.7840054415126853
6838,"Most Saudi Arabian banking stocks climbed, even as the main local gauge fell, ahead of Saudi Aramco’s giant listing https://t.co/mynKhbSGvk",1,0.03759889554279103,0.0,0.011645244284664675,0.9507558601725442
6839,Nasdaq at record high as investors look past coronavirus impact on supply chains,1,0.04970574416712956,0.0,0.015268455196432718,0.9350258006364377
6840,Nasdaq at record high as investors look past coronavirus impact on supply chains https://t.co/e3P2dKgaY9,1,0.20284875074784767,0.0,0.0,0.7971512492521524
6841,Nasdaq climbs 0.3%,1,0.1974529084772415,0.0,0.015349741480605123,0.7871973500421534
6842,"Nasdaq closes about 21 points, 0.2%, higher",1,0.16314529757717527,0.0,0.0,0.8368547024228248
6843,Nasdaq Composite hits intraday record,1,0.27414237494371946,0.0,0.007709171692652505,0.718148453363628
6844,Nasdaq hits new high as investors look beyond coronavirus,1,0.1989400561632112,0.0,0.0,0.8010599438367888
6845,Nasdaq hits new high https://t.co/psOTjgfYkw,1,0.15486252740349102,0.0,0.0,0.8451374725965091
6846,Nasdaq opens 34 points or 0.4% higher,1,0.2839277029158687,0.0,0.0,0.7160722970841313
6847,"Nasdaq rises 42 points, or 0.5%",1,0.20243881095100566,0.0,0.0,0.7975611890489943
6848,"Nasdaq touches intraday high of 8,545",1,0.9921593796378683,0.0,0.007840620362131767,0.0
6849,Nasdaq up 0.2%,1,0.32534424649384114,0.0,0.0,0.6746557535061589
6850,"Nasdaq up 14 points, or 0.2%",1,0.8598630448113451,0.0,0.0,0.1401369551886549
6851,"Nasdaq-100 futures 43 points, or 0.5%",1,0.060553297083430255,0.0,0.025596215081688405,0.9138504878348813
6852,"Nasdaq-100 futures gain 28 points, or 0.3%",1,0.12347435600136263,0.0,0.0,0.8765256439986374
6853,Nasdaq-100 futures up 0.4% after data,1,0.2680939848704296,0.0,0.0,0.7319060151295703
6854,"Philippine Stocks May Pick Up Into Year-End on Profits, GDP",1,0.02220814669591031,0.0,0.0,0.9777918533040897
6855,"Positive technical divergences are forming on the weekly charts for the Dow, S&P 500 and the Nasdaq. https://t.co/8W5rJovpTh",1,0.20110752658915096,0.032828655132827365,0.0,0.7660638182780217
6856,"Pound and stocks jump on UK election, talk of US-China deal",1,0.22293473802732458,0.0,0.0,0.7770652619726754
6857,Rally goes on as China cuts U.S. tariffs,1,0.3881614130636204,0.0,0.0,0.6118385869363797
6858,"S&P 500 adds 9 points, 0.3%, at the open",1,0.014910712199112637,0.0,0.014127434375162253,0.9709618534257252
6859,S&P 500 and Dow both up by less than 0.1%,1,0.30471788104899267,0.0,0.0,0.6952821189510072
6860,S&P 500 and Nasdaq Composite both trade above record close,1,0.27552016015473246,0.0,0.0,0.7244798398452675
6861,S&P 500 briefly turns positive,1,0.17302365607242856,0.00805389248612468,0.019156317148964108,0.7997661342924827
6862,S&P 500 closes around 0.7% higher; Nasdaq gains 1.1%,1,0.17302365607242856,0.00805389248612468,0.019156317148964108,0.7997661342924827
6863,S&P 500 Coasts Into Thanksgiving Week. Follow this and any other stock on Seeking Alpha! https://t.co/zbPZqShZzV #finance #markets #trading,1,0.03710893802091777,0.0,0.03782845437784909,0.9250626076012332
6864,S&P 500 ETF (SPY) Hits New 52-Week High,1,0.00866187955873921,0.0,0.0,0.9913381204412608
6865,S&P 500 up 0.6%; Dow up 0.4%; Nasdaq up 0.9%,1,0.5791223861457926,0.32274024724081046,0.000562344671951829,0.09757502194144507
6866,"S&P 500, Dow and Nasdaq all turn positive",1,0.06327285495318116,0.0,0.010842481974120324,0.9258846630726986
6867,"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points",1,0.8808375836659145,0.0,0.0,0.11916241633408556
6868,"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points https://t.co/tpdD8wcWWR",1,0.47969749522099636,0.0,0.0,0.5203025047790035
6869,"S&P 500, Nasdaq hit fresh record highs after China signals IP law reform https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/dGzn9WD2cU",1,0.7504991152689218,0.0,0.0,0.24950088473107823
6870,"S&P 500, Nasdaq notch records to end the week as market weighs merits of limited China trade-deal",1,0.9044707145188635,0.0,0.0,0.09552928548113651
6871,"S&P 500, Nasdaq touch records as stocks close higher on solid earnings",1,0.5636201762216722,0.0,0.0,0.4363798237783278
6872,"S&P, NASDAQ Reach New Closing Highs on 3rd Day of Rally",1,0.6105051893587313,0.0,0.0,0.38949481064126873
6873,"Safe-havens rise on coronavirus concerns, stocks rebound",1,0.3757210055669661,0.0,0.0,0.6242789944330339
6874,"South Korean, Philippine and Indonesian stocks are the first in Asia Pacific to enter technical bull markets https://t.co/qBfjTSQXxw",1,0.3766504233739676,0.0,0.0,0.6233495766260324
6875,"Stock buybacks jump by 6.3% in Q3 2019, S&P Dow Jones says",1,0.5001509775934929,0.0,0.0,0.499849022406507
6876,Stock futures advance after China IP announcement https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/yO96qcF9Lx,1,0.34815538183143013,0.0,0.0,0.6518446181685699
6877,Stock futures move higher as trade deal hopes rise #economy #MarketScreener https://t.co/ccieGNw97o https://t.co/4L2S3ERepE,1,0.43812712672219534,0.0,0.0,0.5618728732778046
6878,Stock futures move higher as trade deal hopes rise https://t.co/pGqBeBSfzF https://t.co/UI9uChGnUK,1,0.5715532731670782,0.0,0.0,0.4284467268329219
6879,"Stock Market Live Updates: S&P 500, Nasdaq, Dow post record closing highs - Yahoo Canada Finance",1,0.4067826640926089,0.0,0.0,0.5932173359073911
6880,"Stock Market Live Updates: S&P 500, Nasdaq, Dow post record closing highs - Yahoo Finance",1,0.40604869045197345,0.0,0.0,0.5939513095480266
6881,Stock Market Live Updates: Stocks reverse losses as China says 'Phase One' deal is all but done,1,0.33594833917502853,0.0,0.0,0.6640516608249714
6882,"Stock Market Live Updates: Wall Street sets new highs despite Home Depot, Kohl's",1,0.42168191811542644,0.0,0.0,0.5783180818845736
6883,"Stock market live Wednesday: S&P 500 erases coronavirus sell-off, Tesla's 2nd worst drop ever - CNBC",1,0.5985819360457111,0.0,0.0,0.40141806395428886
6884,Stock market news live: Stocks hit record highs after China announces plans to cut tariffs on $75 billion in US goods,1,0.4280524431872252,0.0,0.0,0.5719475568127749
6885,"Stock Market Update: Futures edge higher despite weakness in Home Depot, retailers",1,0.4274302973226001,0.0,0.0,0.5725697026773998
6886,Stock Market Update: Futures extend last week's record run,1,0.4350257535006891,0.0,0.0,0.5649742464993108
6887,"Stock Market Update: Futures extend rally, China says it will cut some tariffs",1,0.4458457345994852,0.0,0.0,0.5541542654005149
6888,Stock Market Update: Futures gain on back of bullish momentum,1,0.46529487239428036,0.0,0.0,0.5347051276057196
6889,Stock Market Update: Global stocks extend gains,1,0.5526009251362888,0.0,0.0,0.4473990748637112
6890,Stock Market Update: Nasdaq More Than Doubles Percentage Gains In S&P 500,1,0.5495817128488386,0.0,0.0,0.4504182871511613
6891,Stock Market Update: On Track for More Records,1,0.44483268727616126,0.0,0.0,0.5551673127238387
6892,Stock Market Update: S&P 500 Perks Up,1,0.45888921322834886,0.0,0.0,0.541110786771651
6893,Stock Market Update: Stock market edges higher to start the week,1,0.4399102545785692,0.0,0.0,0.5600897454214308
6894,Stock Market Update: Stock market lifted by mega-cap tech,1,0.4706286907207136,0.0,0.0,0.5293713092792863
6895,"Stock Market Update: Stock market opens firmly higher, tech stocks lead",1,0.5464336416664685,0.0,0.0,0.45356635833353154
6896,"Stock Market Update: Stock market opens slightly higher, energy stocks pull back",1,0.42958022048340744,0.0,0.0,0.5704197795165925
6897,"Stock Market Update: Stock market opens slightly higher, retail drags",1,0.051792390976730746,0.0,0.0,0.9482076090232692
6898,Stock Market Update: Stock market primed for more gains at open,1,0.9302649017593583,0.0,0.0,0.06973509824064182
6899,Stock Market Update: Stock market set for higher open despite relative weakness in retailers,1,0.9682079958286697,0.0,0.0,0.03179200417133037
6900,"Stock Market Update: Stocks set for higher open following trade update, M&A deals",1,1.0,0.0,0.0,0.0
6901,"Stock Market Update: Stocks up, but off highs, as trade headlines heat up",1,0.9351516156570537,0.0,0.0,0.0648483843429462
6902,Stock Market Update: Wholesale inventories decline in December,1,0.9858371666088678,0.0,0.0,0.014162833391132194
6903,Stock-index futures point slightly higher amid positive trade developments https://t.co/Dk2z1xUL5I,1,0.643258163995321,0.0,0.0,0.356741836004679
6904,"Stocks are extending their gains in the last hour of trading, with the Dow up 6% https://t.co/910PUB6eCy",1,0.38098197127704647,0.0,0.0,0.6190180287229535
6905,"STOCKS AT THE CLOSE:
- Dow up 0.39% 
- Nasdaq up 0.16% 
- S&P up 0.21% https://t.co/ZVCOMpinC3",1,0.692052019025901,0.0,0.0,0.307947980974099
6906,"STOCKS AT THE CLOSE:
-Dow up 0.60%
-Nasdaq up 1.13 %
-S&P up 0.73% https://t.co/3W0Y3ZI0IB",1,0.8615871057555076,0.0,0.0,0.1384128942444924
6907,"STOCKS AT THE OPEN:
- Dow up 0.21% 
- Nasdaq up 0.48% 
- S&P up 0.26% https://t.co/bkFqrriGqI",1,0.7476987998293612,0.0,0.0,0.2523012001706389
6908,Stocks bounce back to record territory,1,0.6739403714640172,0.0,0.0,0.32605962853598275
6909,Stocks bounce up after China confirms trade deal with U.S.,1,0.7230385752507857,0.0,0.0,0.2769614247492143
6910,Stocks bounced today on positive coronavirus news - here's what 3 market experts had to say.  Follow along with th… https://t.co/25AXp5RFFD,1,0.7071770720403928,0.0,0.0,0.2928229279596072
6911,Stocks climb to record high on China deal optimism https://t.co/GY4gNyoRQg https://t.co/xysKixvIfh,1,0.6814080248986903,0.23097703524779017,0.0,0.08761493985351944
6912,"Stocks edge higher, but S&P 500 ends six-week streak of weekly gains https://t.co/hMPzjhuNPn",1,0.9687839101863318,0.0,0.0,0.031216089813668125
6913,"Stocks gain as China cuts tariffs, investors look beyond virus",1,0.9687839101863318,0.0,0.0,0.031216089813668125
